date, pm25, pm10, o3, no2, so2, co
2018/9/29, 9, 12, , , , 1
2018/6/26, 1, 38, , , , 2
2017/10/20, 5, 71, , , , 
2017/10/21, 16, 107, , , , 1
2017/10/22, 19, 114, , , , 
2017/10/31, 27, 108, , , , 1
2017/11/1, 18, 122, , , , 1
2017/11/2, 19, 96, , , , 1
2017/11/3, 19, 119, , , , 1
2017/11/4, 26, 129, , , , 1
2017/11/5, 34, 137, , , , 
2017/11/6, 26, 110, , , , 
2017/11/7, 27, 99, , , , 1
2017/11/8, 23, 117, , , , 1
2017/11/9, 15, 69, , , , 
2017/11/10, 11, 56, , , , 1
2017/11/11, 16, 50, , , , 1
2017/11/12, 15, 64, , , , 1
2017/11/13, 16, 73, , , , 
2017/11/14, 16, 61, , , , 
2017/11/15, 16, 46, , , , 1
2017/11/16, 27, 125, , , , 1
2017/11/17, 23, 78, , , , 1
2017/11/18, 22, 110, , , , 1
2017/11/19, 22, 140, , , , 1
2017/11/20, 13, 40, , , , 1
2017/11/21, 19, 39, , , , 1
2017/11/22, 35, 96, , , , 2
2017/11/23, 10, 57, , , , 1
2017/11/24, 16, 109, , , , 1
2017/11/25, 20, 143, , , , 2
2017/11/26, 17, 123, , , , 2
2017/11/27, 10, 58, , , , 1
2017/11/28, 18, 68, , , , 1
2017/11/29, 25, 155, , , , 2
2017/11/30, 18, 115, , , , 1
2017/12/1, 16, 89, , , , 1
2017/12/2, 17, 57, , , , 1
2017/12/6, 52, 76, , , , 1
2017/12/7, 20, 60, , , , 1
2017/12/8, 8, 23, , , , 1
2017/12/9, 29, 34, , , , 1
2017/12/10, 27, 45, , , , 1
2017/12/11, 51, 47, , , , 2
2017/12/12, 79, 115, , , , 2
2017/12/13, 16, 111, , , , 2
2017/12/14, 21, 135, , , , 2
2017/12/15, 22, 151, , , , 3
2017/12/16, 27, 72, , , , 2
2017/7/19, 11, 64, , , , 1
2017/7/20, 18, 43, , , , 1
2017/7/21, 10, 58, , , , 1
2017/7/22, 12, 62, , , , 1
2017/7/23, 11, 62, , , , 1
2017/7/24, 12, 66, , , , 1
2017/7/25, 15, 95, , , , 1
2017/7/26, 12, 75, , , , 1
2017/7/27, 10, 50, , , , 1
2017/7/28, 11, 50, , , , 1
2017/7/29, 11, 67, , , , 1
2017/7/30, 10, 71, , , , 1
2017/7/31, 9, 57, , , , 1
2017/8/1, 11, 60, , , , 1
2017/8/2, 9, 48, , , , 1
2017/8/3, 10, 54, , , , 1
2017/8/4, 12, 54, , , , 
2017/8/5, 13, 72, , , , 
2017/8/6, 14, 76, , , , 
2017/8/7, 12, 76, , , , 
2017/8/8, 14, 48, , , , 
2017/8/9, 7, 59, , , , 
2017/8/10, 10, 74, , , , 
2017/8/11, 7, 40, , , , 
2017/8/12, 10, 47, , , , 
2017/8/13, 10, 45, , , , 
2017/8/14, 13, 54, , , , 
2017/8/15, 16, 80, , , , 
2017/8/16, 16, 92, , , , 
2017/8/17, 15, 71, , , , 
2017/8/18, 14, 64, , , , 
2017/8/19, 14, 58, , , , 
2017/8/21, 10, 36, , , , 
2017/8/22, 10, 40, , , , 
2017/8/23, 9, 34, , , , 
2017/8/24, 9, 46, , , , 
2017/8/25, 11, 58, , , , 
2017/8/26, 9, 46, , , , 
2017/8/27, 9, 45, , , , 
2017/8/28, 7, 32, , , , 
2017/8/29, 9, 26, , , , 
2017/8/30, 13, 85, , , , 
2017/8/31, 14, 68, , , , 
2017/9/1, 12, 54, , , , 
2017/9/2, 11, 61, , , , 
2017/9/3, 8, 37, , , , 
2017/9/4, 7, 24, , , , 
2017/9/5, 7, 31, , , , 
2017/9/6, 16, 62, , , , 
2017/9/27, 8, 33, , , , 
2017/9/28, 9, 18, , , , 
2017/9/29, 236, 22, , , , 
2017/4/2, 31, 124, , , , 1
2017/4/3, 19, 78, , , , 1
2017/4/4, 19, 190, , , , 1
2017/4/5, 18, 120, , , , 1
2017/4/6, 13, 60, , , , 1
2017/4/7, 16, 49, , , , 1
2017/4/8, 16, , , , , 
2017/4/10, 25, 67, , , , 
2017/4/11, 28, 56, , , , 
2017/4/12, 23, 41, , , , 
2017/4/13, 16, 32, , , , 
2017/4/14, 15, 31, , , , 
2017/4/15, 14, 43, , , , 
2017/4/16, 18, 53, , , , 
2017/4/17, 22, 51, , , , 
2017/4/18, 26, 72, , , , 
2017/4/19, 20, 79, , , , 
2017/4/20, 22, 67, , , , 
2017/4/21, 24, 67, , , , 
2017/4/22, 21, 66, , , , 
2017/4/23, 18, 26, , , , 
2017/4/24, 13, 53, , , , 
2017/4/25, 21, 83, , , , 
2017/4/26, 19, 99, , , , 
2017/4/27, 17, 77, , , , 
2017/4/28, 23, 132, , , , 
2017/4/29, 28, 104, , , , 
2017/4/30, 21, 105, , , , 
2017/5/1, 21, 62, , , , 
2017/5/2, 15, 72, , , , 
2017/5/3, 16, 102, , , , 
2017/5/4, 25, 55, , , , 
2017/5/5, 17, 64, , , , 
2017/5/6, 19, 68, , , , 
2017/5/7, 27, 46, , , , 
2017/5/8, 20, 51, , , , 
2017/5/9, 16, 52, , , , 
2017/5/10, 20, 90, , , , 
2017/5/11, 29, 112, , , , 
2017/5/12, 27, 92, , , , 
2017/5/13, 25, 80, , , , 
2017/5/14, 22, 67, , , , 
2017/5/15, 21, 65, , , , 
2017/5/19, 60, 94, , , , 
2017/5/20, 32, 82, , , , 
2017/5/21, 25, 47, , , , 
2017/5/22, 28, 52, , , , 
2017/5/23, 18, 57, , , , 
2017/5/24, 26, 45, , , , 
2017/5/25, 18, 107, , , , 
2017/5/26, 17, 107, , , , 
2017/6/3, 28, 45, , , , 1
2017/6/4, 19, 44, , , , 1
2017/6/5, 17, 79, , , , 1
2017/6/6, 19, 96, , , , 1
2017/6/20, 30, 41, , , , 1
2017/6/21, 23, 62, , , , 1
2017/6/27, 46, 45, , , , 1
2017/1/11, 19, 153, , , , 1
2017/1/12, 25, 154, , , , 1
2017/2/9, 25, 98, , , , 
2017/2/10, 20, 37, , , , 
2017/2/11, 30, 113, , , , 
2017/2/12, 23, 148, , , , 1
2017/2/13, 21, 108, , , , 
2017/2/14, 26, 69, , , , 
2017/2/15, 16, 79, , , , 1
2017/2/16, 14, 52, , , , 1
2017/2/17, 11, 40, , , , 1
2017/2/18, 18, 103, , , , 1
2017/2/19, 17, 100, , , , 1
2017/2/20, 20, 84, , , , 1
2017/2/21, 12, 52, , , , 1
2017/2/22, 5, 22, , , , 1
2017/2/23, 15, 62, , , , 1
2017/2/25, 8, 100, , , , 1
2017/2/26, 13, 74, , , , 1
2017/2/27, 24, 93, , , , 1
2017/2/28, 13, 100, , , , 1
2017/3/1, 20, 152, , , , 2
2017/3/3, 8, 51, , , , 1
2017/3/4, 8, 43, , , , 1
2017/3/5, 18, 53, , , , 1
2017/3/6, 14, 63, , , , 1
2017/3/7, 16, 97, , , , 2
2017/3/8, 19, 109, , , , 1
2017/3/9, 18, 48, , , , 1
2017/3/10, 17, 59, , , , 1
2017/3/11, 18, 78, , , , 1
2017/3/12, 17, 50, , , , 1
2017/3/13, 16, 38, , , , 1
2017/3/14, 17, 63, , , , 1
2017/3/15, 15, 35, , , , 1
2017/3/16, 29, 114, , , , 1
2017/3/17, 21, 76, , , , 1
2017/3/18, 29, 110, , , , 1
2017/3/19, 24, 91, , , , 1
2017/3/20, 24, 48, , , , 1
2017/3/21, 27, 62, , , , 1
2017/3/22, 24, 99, , , , 1
2017/3/23, 24, 115, , , , 1
2017/3/24, 20, 55, , , , 1
2017/3/25, 25, 96, , , , 1
2017/3/26, 28, 107, , , , 1
2017/3/27, 24, 90, , , , 1
2017/3/31, 17, 72, , , , 1
2017/4/1, 25, 136, , , , 1
2016/10/29, 17, 65, , , , 
2016/10/30, 30, 58, , , , 
2016/10/31, 18, 76, , , , 
2016/11/1, 14, 97, , , , 
2016/11/2, 27, 40, , , , 
2016/11/3, 17, 31, , , , 
2016/11/4, 16, 22, , , , 
2016/11/5, 12, 50, , , , 
2016/11/6, 25, , , , , 
2016/11/7, 23, 73, , , , 1
2016/11/8, 32, 49, , , , 
2016/11/9, 28, 29, , , , 
2016/11/10, 14, 45, , , , 
2016/11/11, 21, 62, , , , 
2016/11/12, 25, 24, , , , 
2016/11/13, 16, 41, , , , 
2016/11/14, 18, 85, , , , 
2016/11/15, 29, 104, , , , 1
2016/11/16, 21, 102, , , , 1
2016/11/17, 25, 131, , , , 1
2016/11/18, 34, 120, , , , 1
2016/11/19, 27, 41, , , , 
2016/11/20, 21, 48, , , , 2
2016/11/21, 12, 78, , , , 1
2020/6/17, , 22, , , , 
2020/3/20, , 46, 18, , 9, 1
2020/2/27, , 41, 35, , 7, 11
2020/2/28, , 69, 41, , 10, 15
2020/1/1, , 34, , , 11, 7
2019/10/27, , 66, , , , 
2019/12/10, , 81, , , , 
2019/7/17, , 41, , , , 1
2019/9/11, , 42, , , , 
2019/9/15, , 35, , , , 
2019/6/16, , , , , , 
2019/1/1, , , , , , 
2019/2/13, , , , , , 
2019/3/5, , , , , , 
2018/10/1, , 14, , , , 1
2018/11/7, , 65, , , , 2
2018/12/3, , 70, , , , 2
2018/7/2, , 72, , , , 2
2018/7/3, , 98, , , , 2
2018/7/4, , 92, , , , 2
2018/7/5, , 73, , , , 2
2018/7/6, , 76, , , , 2
2018/7/7, , 52, , , , 2
2018/7/8, , 40, , , , 2
2018/7/9, , 55, , , , 3
2018/7/10, , 69, , , , 2
2018/7/11, , 72, , , , 2
2018/7/12, , 60, , , , 2
2018/7/13, , 122, , , , 2
2018/7/14, , 77, , , , 2
2018/7/15, , 84, , , , 2
2018/7/16, , 85, , , , 2
2018/7/17, , 136, , , , 3
2018/7/18, , 94, , , , 3
2018/7/19, , 88, , , , 3
2018/7/20, , 84, , , , 3
2018/7/21, , 72, , , , 3
2018/7/22, , 63, , , , 3
2018/7/23, , 90, , , , 3
2018/7/24, , 76, , , , 3
2018/7/25, , 79, , , , 3
2018/7/26, , 100, , , , 3
2018/8/3, , 47, , , , 3
2018/8/4, , 48, , , , 3
2018/8/5, , 47, , , , 3
2018/8/6, , 15, , , , 3
2018/8/7, , 31, , , , 3
2018/8/8, , 28, , , , 3
2018/8/9, , 32, , , , 3
2018/8/10, , 39, , , , 3
2018/8/11, , 54, , , , 3
2018/8/12, , 57, , , , 3
2018/8/13, , 41, , , , 3
2018/8/14, , 61, , , , 3
2018/8/15, , 45, , , , 3
2018/8/16, , 52, , , , 2
2018/8/17, , 54, , , , 2
2018/8/18, , 53, , , , 2
2018/8/19, , 61, , , , 2
2018/8/21, , 35, , , , 2
2018/8/22, , 30, , , , 2
2018/8/23, , 31, , , , 2
2018/8/24, , 38, , , , 2
2018/8/25, , 21, , , , 2
2018/9/30, , 14, , , , 1
2018/4/2, , 73, , , , 3
2018/4/3, , 76, , , , 3
2018/4/4, , 106, , , , 3
2018/4/5, , 51, , , , 2
2018/4/6, , 98, , , , 3
2018/4/7, , 113, , , , 3
2018/4/8, , 114, , , , 3
2018/4/9, , 32, , , , 2
2018/4/10, , 92, , , , 3
2018/4/11, , 50, , , , 2
2018/4/12, , 29, , , , 2
2018/4/13, , 79, , , , 3
2018/4/14, , 94, , , , 3
2018/4/15, , 164, , , , 3
2018/4/16, , 60, , , , 3
2018/4/17, , 92, , , , 3
2018/4/18, , 123, , , , 3
2018/4/19, , 116, , , , 3
2018/4/20, , 28, , , , 2
2018/4/21, , 35, , , , 2
2018/4/22, , 69, , , , 2
2018/4/23, , 45, , , , 2
2018/4/24, , 25, , , , 2
2018/4/25, , 40, , , , 2
2018/4/26, , 45, , , , 2
2018/4/27, , 53, , , , 2
2018/4/28, , 33, , , , 2
2018/4/29, , 17, , , , 2
2018/4/30, , 23, , , , 2
2018/5/1, , 41, , , , 2
2018/5/2, , 51, , , , 2
2018/5/3, , 62, , , , 2
2018/5/4, , 82, , , , 2
2018/5/5, , 71, , , , 3
2018/5/6, , 29, , , , 2
2018/5/7, , 36, , , , 2
2018/5/8, , 50, , , , 2
2018/5/9, , 59, , , , 3
2018/5/10, , 59, , , , 3
2018/5/11, , 55, , , , 2
2018/5/12, , 51, , , , 2
2018/5/13, , 69, , , , 2
2018/5/14, , 45, , , , 2
2018/5/15, , 45, , , , 2
2018/5/16, , 47, , , , 2
2018/5/17, , 46, , , , 2
2018/5/18, , 55, , , , 2
2018/5/19, , 61, , , , 2
2018/5/20, , 53, , , , 2
2018/5/21, , 43, , , , 2
2018/5/22, , 26, , , , 2
2018/5/23, , 26, , , , 2
2018/5/24, , 26, , , , 2
2018/5/25, , 34, , , , 2
2018/5/26, , 44, , , , 2
2018/5/27, , 45, , , , 2
2018/5/28, , 52, , , , 2
2018/5/29, , 44, , , , 2
2018/5/30, , 58, , , , 3
2018/5/31, , 71, , , , 2
2018/6/1, , 67, , , , 2
2018/6/2, , 82, , , , 2
2018/6/3, , 74, , , , 2
2018/6/4, , 49, , , , 2
2018/6/5, , 54, , , , 2
2018/6/6, , 66, , , , 3
2018/6/7, , 64, , , , 3
2018/6/8, , 62, , , , 2
2018/6/9, , 69, , , , 2
2018/6/10, , 56, , , , 2
2018/6/11, , 51, , , , 2
2018/6/12, , 70, , , , 2
2018/6/13, , 60, , , , 2
2018/6/14, , 36, , , , 2
2018/6/15, , 34, , , , 2
2018/6/16, , 30, , , , 2
2018/6/17, , 25, , , , 2
2018/6/18, , 29, , , , 2
2018/6/19, , 46, , , , 2
2018/6/20, , 48, , , , 2
2018/6/21, , 63, , , , 2
2018/6/22, , 28, , , , 2
2018/6/23, , 61, , , , 2
2018/6/27, , 29, , , , 2
2018/6/28, , 30, , , , 2
2018/6/29, , 44, , , , 2
2018/6/30, , 69, , , , 2
2018/1/5, , 26, , , , 2
2018/1/6, , 90, , , , 3
2018/1/7, , 142, , , , 3
2018/1/8, , 115, , , , 3
2018/1/9, , 97, , , , 3
2018/1/10, , 141, , , , 3
2018/1/11, , 169, , , , 3
2018/1/12, , 175, , , , 2
2018/1/13, , 75, , , , 2
2018/1/14, , 85, , , , 2
2018/1/15, , 46, , , , 3
2018/1/16, , 85, , , , 2
2018/1/17, , 59, , , , 2
2018/1/18, , 42, , , , 2
2018/1/19, , 104, , , , 3
2018/1/20, , 145, , , , 3
2018/1/21, , 125, , , , 3
2018/1/22, , 111, , , , 2
2018/1/23, , 78, , , , 
2018/2/7, , 135, , , , 3
2018/2/8, , 109, , , , 2
2018/2/9, , 36, , , , 3
2018/2/10, , 129, , , , 3
2018/2/11, , 128, , , , 3
2018/2/12, , 79, , , , 2
2018/2/13, , 32, , , , 2
2018/2/14, , 108, , , , 3
2018/2/15, , 142, , , , 3
2018/2/16, , 178, , , , 3
2018/2/17, , 127, , , , 2
2018/2/18, , 91, , , , 2
2018/2/19, , 52, , , , 2
2018/2/20, , 71, , , , 2
2018/2/21, , 113, , , , 3
2018/2/22, , 118, , , , 2
2018/2/23, , 76, , , , 2
2018/2/24, , 114, , , , 3
2018/2/25, , 140, , , , 2
2018/2/26, , 72, , , , 2
2018/2/27, , 44, , , , 2
2018/2/28, , 71, , , , 2
2018/3/1, , 107, , , , 2
2018/3/2, , 97, , , , 2
2018/3/3, , 46, , , , 2
2018/3/4, , 47, , , , 2
2018/3/5, , 86, , , , 2
2018/3/6, , 97, , , , 2
2018/3/7, , 59, , , , 2
2018/3/8, , 51, , , , 2
2018/3/9, , 37, , , , 2
2018/3/10, , 65, , , , 3
2018/3/11, , 121, , , , 2
2018/3/12, , 89, , , , 2
2018/3/13, , 35, , , , 2
2018/3/14, , 39, , , , 2
2018/3/15, , 23, , , , 2
2018/3/16, , 60, , , , 3
2018/3/17, , 82, , , , 2
2018/3/18, , 74, , , , 3
2018/3/19, , 78, , , , 3
2018/3/20, , 93, , , , 3
2018/3/21, , 84, , , , 2
2018/3/22, , 51, , , , 2
2018/3/23, , 36, , , , 2
2018/3/24, , 58, , , , 3
2018/3/25, , 97, , , , 2
2018/3/26, , 82, , , , 2
2018/3/27, , 92, , , , 2
2018/3/28, , 92, , , , 2
2018/3/29, , 82, , , , 2
2018/3/30, , 57, , , , 2
2018/3/31, , 73, , , , 2
2018/4/1, , 45, , , , 3
2017/10/2, , 32, , , , 
2017/10/3, , 52, , , , 
2017/10/4, , 33, , , , 
2017/10/5, , 20, , , , 
2017/10/6, , 24, , , , 
2017/10/7, , 54, , , , 
2017/10/8, , 81, , , , 
2017/10/9, , 54, , , , 
2017/10/10, , 101, , , , 
2017/10/11, , 47, , , , 
2017/10/12, , 54, , , , 
2017/10/13, , 76, , , , 
2017/10/14, , 44, , , , 
2017/10/15, , 27, , , , 
2017/10/16, , 43, , , , 
2017/10/17, , 35, , , , 
2017/10/18, , 83, , , , 
2017/10/19, , 98, , , , 1
2017/10/23, , 85, , , , 
2017/10/24, , 53, , , , 
2017/10/25, , 44, , , , 
2017/10/26, , 79, , , , 
2017/10/27, , 132, , , , 1
2017/10/28, , 148, , , , 1
2017/10/29, , 60, , , , 
2017/10/30, , 74, , , , 1
2017/12/17, , 83, , , , 2
2017/12/18, , 146, , , , 3
2017/12/19, , 218, , , , 3
2017/12/20, , 227, , , , 3
2017/12/21, , 145, , , , 3
2017/7/2, , 51, , , , 
2017/7/3, , 51, , , , 
2017/7/4, , 54, , , , 1
2017/7/5, , 65, , , , 1
2017/7/6, , 64, , , , 1
2017/7/7, , 51, , , , 1
2017/7/8, , 44, , , , 1
2017/7/9, , 36, , , , 1
2017/7/10, , 44, , , , 1
2017/7/11, , 31, , , , 1
2017/7/12, , 40, , , , 1
2017/7/13, , 43, , , , 1
2017/7/14, , 36, , , , 1
2017/7/15, , 59, , , , 1
2017/7/16, , 52, , , , 1
2017/7/17, , 45, , , , 1
2017/7/18, , 56, , , , 1
2017/8/20, , 47, , , , 
2017/9/30, , 24, , , , 
2017/10/1, , 34, , , , 
2017/4/9, , 74, , , , 
2017/5/16, , 77, , , , 
2017/5/17, , 113, , , , 
2017/5/18, , 111, , , , 
2017/5/27, , 89, , , , 
2017/5/28, , 88, , , , 
2017/5/29, , 54, , , , 
2017/5/30, , 43, , , , 
2017/5/31, , 52, , , , 1
2017/6/1, , 54, , , , 1
2017/6/2, , 47, , , , 1
2017/6/7, , 37, , , , 1
2017/6/8, , 60, , , , 1
2017/6/9, , 70, , , , 1
2017/6/10, , 56, , , , 1
2017/6/11, , 51, , , , 1
2017/6/12, , 60, , , , 1
2017/6/13, , 68, , , , 1
2017/6/14, , 47, , , , 1
2017/6/15, , 51, , , , 1
2017/6/16, , 58, , , , 1
2017/6/17, , 81, , , , 1
2017/6/18, , 64, , , , 1
2017/6/19, , 57, , , , 1
2017/6/22, , 74, , , , 1
2017/6/23, , 93, , , , 1
2017/6/24, , 62, , , , 1
2017/6/25, , 36, , , , 1
2017/6/26, , 39, , , , 1
2017/6/28, , 60, , , , 1
2017/6/29, , 69, , , , 1
2017/6/30, , 55, , , , 
2017/7/1, , 69, , , , 
2017/1/10, , 175, , , , 
2017/1/13, , 191, , , , 1
2017/1/14, , 88, , , , 
2017/1/15, , 34, , , , 
2017/1/16, , 43, , , , 
2017/1/17, , 74, , , , 
2017/1/18, , 55, , , , 
2017/1/19, , 92, , , , 
2017/1/20, , 127, , , , 
2017/1/21, , 118, , , , 
2017/1/22, , 194, , , , 
2017/1/23, , 77, , , , 
2017/1/24, , 96, , , , 
2017/1/25, , 131, , , , 
2017/1/26, , 107, , , , 
2017/1/27, , 44, , , , 
2017/1/28, , 42, , , , 
2017/1/29, , 5, , , , 
2017/1/31, , 82, , , , 
2017/2/1, , 169, , , , 
2017/2/2, , 135, , , , 
2017/2/3, , 135, , , , 
2017/2/4, , 81, , , , 
2017/2/5, , 62, , , , 
2017/2/6, , 114, , , , 
2017/2/7, , 155, , , , 1
2017/2/8, , 99, , , , 
2017/3/28, , 97, , , , 1
2017/3/29, , 112, , , , 1
2016/10/28, , 60, , , , 
2016/11/22, , 146, , , , 2
2016/11/23, , 169, , , , 1
2016/11/24, , 50, , , , 
2016/11/25, , 47, , , , 
2016/11/26, , 26, , , , 
2016/11/27, , 30, , , , 
2016/11/28, , 95, , , , 1
2016/11/29, , 67, , , , 
2016/11/30, , 100, , , , 
2016/12/1, , 92, , , , 1
2016/12/2, , 99, , , , 1
2016/12/3, , 92, , , , 1
2016/12/5, , 40, , , , 1
2016/12/6, , 71, , , , 1
2016/12/7, , 128, , , , 1
2016/12/8, , 27, , , , 1
2016/12/9, , 58, , , , 1
2016/12/10, , 94, , , , 2
2016/12/11, , 101, , , , 1
2016/12/12, , 142, , , , 1
2016/12/13, , 133, , , , 1
2016/12/14, , 110, , , , 1
2016/12/15, , 53, , , , 
2016/12/16, , 125, , , , 1
2016/12/17, , 112, , , , 1
2016/12/18, , 90, , , , 
2016/12/19, , 42, , , , 1
2016/12/20, , 151, , , , 2
2016/12/21, , 216, , , , 
2016/12/22, , 118, , , , 
2016/12/23, , 101, , , , 
2016/12/24, , 141, , , , 
2016/12/25, , 117, , , , 
2016/12/26, , 102, , , , 
2016/12/27, , 81, , , , 
2018/8/20, , , , , , 2
2018/1/4, , , , , , 2
2018/2/6, , , , , , 2
2016/12/4, , , , , , 1